Year,Population,Metro Area
2001-12-31 00:00:00,96436,"Grand Forks, ND-MN"
1991-12-31 00:00:00,96423,"Ocean City, NJ"
1981-12-31 00:00:00,96406,"Elmira, NY"
1974-12-31 00:00:00,96400,"Jacksonville, NC"
1978-12-31 00:00:00,96400,"Napa, CA"
1985-12-31 00:00:00,96362,"Sumter, SC"
2005-12-31 00:00:00,96359,"Longview, WA"
1991-12-31 00:00:00,96356,"Grand Junction, CO"
1980-12-31 00:00:00,96340,"Las Cruces, NM"
2010-12-31 00:00:00,96317,"Rome, GA"
1988-12-31 00:00:00,96302,"Dalton, GA"
1977-12-31 00:00:00,96300,"Dover, DE"
1979-12-31 00:00:00,96300,"Morristown, TN"
2009-12-31 00:00:00,96250,"Rome, GA"
1993-12-31 00:00:00,96243,"Idaho Falls, ID"
2012-12-31 00:00:00,96230,"Ocean City, NJ"
2015-12-31 00:00:00,96200,"Rome, GA"
1983-12-31 00:00:00,96176,"San Angelo, TX"
2000-12-31 00:00:00,96170,"Missoula, MT"
2011-12-31 00:00:00,96153,"Rome, GA"
1985-12-31 00:00:00,96133,"Valdosta, GA"
2003-12-31 00:00:00,96132,"Grand Forks, ND-MN"
1973-12-31 00:00:00,96100,"Gadsden, AL"
1973-12-31 00:00:00,96100,"Morgantown, WV"
1976-12-31 00:00:00,96100,"Bellingham, WA"
2002-12-31 00:00:00,96093,"Grand Forks, ND-MN"
2009-12-31 00:00:00,96091,"Ocean City, NJ"
2002-12-31 00:00:00,96084,"Bismarck, ND"
2014-12-31 00:00:00,96038,"Cheyenne, WY"
1982-12-31 00:00:00,96032,"Elmira, NY"
2010-12-31 00:00:00,96024,"Hot Springs, AR"
1983-12-31 00:00:00,96012,"Grand Junction, CO"
1995-12-31 00:00:00,96010,"Vero Beach, FL"
2003-12-31 00:00:00,96010,"Brunswick, GA"
1975-12-31 00:00:00,96000,"Iowa City, IA"
1976-12-31 00:00:00,96000,"Yuba City, CA"
1990-12-31 00:00:00,95984,"Gainesville, GA"
2013-12-31 00:00:00,95942,"Dubuque, IA"
2012-12-31 00:00:00,95934,"Rome, GA"
1986-12-31 00:00:00,95926,"Kankakee-Bradley, IL"
1994-12-31 00:00:00,95918,"Jackson, TN"
1993-12-31 00:00:00,95911,"Sherman-Denison, TX"
1974-12-31 00:00:00,95900,"Lewiston-Auburn, ME"
1977-12-31 00:00:00,95900,"Greenville, NC"
2014-12-31 00:00:00,95890,"Rome, GA"
1992-12-31 00:00:00,95886,"Ithaca, NY"
2013-12-31 00:00:00,95885,"Rome, GA"
1997-12-31 00:00:00,95829,"Winchester, VA-WV"
1972-12-31 00:00:00,95800,"Gadsden, AL"
2014-12-31 00:00:00,95797,"Ames, IA"
2013-12-31 00:00:00,95779,"Pine Bluff, AR"
1987-12-31 00:00:00,95717,"Sherman-Denison, TX"
2013-12-31 00:00:00,95706,"Cheyenne, WY"
1972-12-31 00:00:00,95700,"Fort Walton Beach-Crestview-Destin, FL"
1976-12-31 00:00:00,95700,"Dubuque, IA"
2008-12-31 00:00:00,95696,"Rome, GA"
1987-12-31 00:00:00,95692,"Kankakee-Bradley, IL"
1982-12-31 00:00:00,95688,"El Centro, CA"
1970-12-31 00:00:00,95628,"Owensboro, KY"
1989-12-31 00:00:00,95611,"Kankakee-Bradley, IL"
1974-12-31 00:00:00,95600,"Iowa City, IA"
1991-12-31 00:00:00,95582,"Sherman-Denison, TX"
1970-12-31 00:00:00,95537,"Grand Forks, ND-MN"
2013-12-31 00:00:00,95506,"Ocean City, NJ"
1996-12-31 00:00:00,95505,"Coeur d'Alene, ID"
1975-12-31 00:00:00,95500,"Lewiston-Auburn, ME"
1989-12-31 00:00:00,95499,"Sherman-Denison, TX"
2006-12-31 00:00:00,95492,"Hot Springs, AR"
1988-12-31 00:00:00,95481,"Kankakee-Bradley, IL"
1984-12-31 00:00:00,95477,"Valdosta, GA"
1999-12-31 00:00:00,95461,"Grand Forks, ND-MN"
2004-12-31 00:00:00,95424,"Longview, WA"
1996-12-31 00:00:00,95402,"Auburn-Opelika, AL"
1996-12-31 00:00:00,95402,"Mount Vernon-Anacortes, WA"
1977-12-31 00:00:00,95400,"Hattiesburg, MS"
1978-12-31 00:00:00,95400,"Morristown, TN"
1991-12-31 00:00:00,95377,"Ithaca, NY"
1993-12-31 00:00:00,95312,"Warner Robins, GA"
1990-12-31 00:00:00,95302,"Elmira, NY"
1978-12-31 00:00:00,95300,"Elizabethtown, KY"
1992-12-31 00:00:00,95292,"Sherman-Denison, TX"
1990-12-31 00:00:00,95260,"Ocean City, NJ"
1988-12-31 00:00:00,95246,"Sherman-Denison, TX"
1980-12-31 00:00:00,95222,"Danville, IL"
1973-12-31 00:00:00,95200,"Kennewick-Richland-Pasco, WA"
1989-12-31 00:00:00,95194,"Flagstaff, AZ"
2001-12-31 00:00:00,95165,"Bismarck, ND"
2012-12-31 00:00:00,95155,"Dubuque, IA"
1994-12-31 00:00:00,95138,"Vero Beach, FL"
2007-12-31 00:00:00,95117,"Rome, GA"
1972-12-31 00:00:00,95100,"Kennewick-Richland-Pasco, WA"
1973-12-31 00:00:00,95100,"Lewiston-Auburn, ME"
1976-12-31 00:00:00,95100,"Greenville, NC"
1992-12-31 00:00:00,95065,"Elmira, NY"
1991-12-31 00:00:00,95064,"Elmira, NY"
1991-12-31 00:00:00,95042,"Madera, CA"
1992-12-31 00:00:00,95034,"Jonesboro, AR"
2002-12-31 00:00:00,95031,"Brunswick, GA"
1999-12-31 00:00:00,95026,"Wenatchee, WA"
1990-12-31 00:00:00,95005,"Sherman-Denison, TX"
1973-12-31 00:00:00,95000,"College Station-Bryan, TX"
1976-12-31 00:00:00,95000,"Napa, CA"
1996-12-31 00:00:00,94982,"Logan, UT-ID"
2006-12-31 00:00:00,94973,"Rome, GA"
1995-12-31 00:00:00,94945,"Harrisonburg, VA"
1995-12-31 00:00:00,94936,"Bowling Green, KY"
2014-12-31 00:00:00,94923,"Ocean City, NJ"
2018-12-31 00:00:00,94906,"Pocatello, ID"
1971-12-31 00:00:00,94900,"Gadsden, AL"
1972-12-31 00:00:00,94900,"Columbia, MO"
1976-12-31 00:00:00,94900,"Redding, CA"
2014-12-31 00:00:00,94897,"Pine Bluff, AR"
1997-12-31 00:00:00,94886,"Lawrence, KS"
1993-12-31 00:00:00,94877,"Elmira, NY"
1995-12-31 00:00:00,94869,"Bend, OR"
2000-12-31 00:00:00,94840,"Bismarck, ND"
1989-12-31 00:00:00,94830,"Ocean City, NJ"
1985-12-31 00:00:00,94827,"Sherman-Denison, TX"
2006-12-31 00:00:00,94803,"Fairbanks, AK"
1978-12-31 00:00:00,94800,"Panama City-Lynn Haven, FL"
1999-12-31 00:00:00,94795,"Fond du Lac, WI"
1989-12-31 00:00:00,94701,"Elmira, NY"
1972-12-31 00:00:00,94700,"Jacksonville, NC"
1975-12-31 00:00:00,94700,"Dubuque, IA"
1977-12-31 00:00:00,94700,"Goldsboro, NC"
1993-12-31 00:00:00,94699,"Jackson, TN"
2012-12-31 00:00:00,94690,"Cheyenne, WY"
1983-12-31 00:00:00,94659,"Elmira, NY"
1984-12-31 00:00:00,94657,"Sumter, SC"
1992-12-31 00:00:00,94638,"Farmington, NM"
1992-12-31 00:00:00,94634,"Idaho Falls, ID"
2001-12-31 00:00:00,94624,"St. George, UT"
1971-12-31 00:00:00,94600,"Jefferson City, MO"
1981-12-31 00:00:00,94596,"Danville, IL"
2011-12-31 00:00:00,94580,"Dubuque, IA"
1998-12-31 00:00:00,94559,"Fond du Lac, WI"
1970-12-31 00:00:00,94533,"Medford, OR"
1988-12-31 00:00:00,94510,"Hanford-Corcoran, CA"
1988-12-31 00:00:00,94507,"Santa Fe, NM"
1972-12-31 00:00:00,94500,"Odessa, TX"
1976-12-31 00:00:00,94500,"Dover, DE"
1984-12-31 00:00:00,94496,"Grand Junction, CO"
1996-12-31 00:00:00,94469,"Winchester, VA-WV"
2005-12-31 00:00:00,94451,"Fairbanks, AK"
1970-12-31 00:00:00,94447,"Billings, MT"
2003-12-31 00:00:00,94427,"Longview, WA"
1979-12-31 00:00:00,94400,"Rapid City, SD"
1997-12-31 00:00:00,94391,"Fond du Lac, WI"
1994-12-31 00:00:00,94357,"Elmira, NY"
1987-12-31 00:00:00,94353,"Dalton, GA"
2002-12-31 00:00:00,94313,"Longview, WA"
1981-12-31 00:00:00,94301,"El Centro, CA"
1973-12-31 00:00:00,94300,"Iowa City, IA"
1977-12-31 00:00:00,94300,"Dubuque, IA"
2001-12-31 00:00:00,94298,"Brunswick, GA"
1996-12-31 00:00:00,94282,"Cleveland, TN"
1983-12-31 00:00:00,94274,"Valdosta, GA"
1988-12-31 00:00:00,94271,"Salisbury, MD"
1990-12-31 00:00:00,94264,"Ithaca, NY"
1970-12-31 00:00:00,94207,"Athens-Clarke County, GA"
1971-12-31 00:00:00,94200,"Dothan, AL"
1996-12-31 00:00:00,94200,"Fond du Lac, WI"
2015-12-31 00:00:00,94180,"Ocean City, NJ"
1983-12-31 00:00:00,94169,"Rapid City, SD"
2005-12-31 00:00:00,94159,"Rome, GA"
1982-12-31 00:00:00,94152,"Grand Junction, CO"
1970-12-31 00:00:00,94144,"Gadsden, AL"
2015-12-31 00:00:00,94018,"Pine Bluff, AR"
1993-12-31 00:00:00,94012,"Vero Beach, FL"
1971-12-31 00:00:00,94000,"Kennewick-Richland-Pasco, WA"
1972-12-31 00:00:00,94000,"Morgantown, WV"
1970-12-31 00:00:00,93955,"Jefferson City, MO"
1995-12-31 00:00:00,93951,"Elmira, NY"
1990-12-31 00:00:00,93903,"Jonesboro, AR"
2013-12-31 00:00:00,93871,"Ames, IA"
1989-12-31 00:00:00,93865,"Gainesville, GA"
2004-12-31 00:00:00,93864,"Rome, GA"
1987-12-31 00:00:00,93811,"Prescott, AZ"
1995-12-31 00:00:00,93802,"Auburn-Opelika, AL"
1971-12-31 00:00:00,93800,"Greeley, CO"
1972-12-31 00:00:00,93800,"Lewiston-Auburn, ME"
1974-12-31 00:00:00,93800,"Dubuque, IA"
1975-12-31 00:00:00,93800,"Greenville, NC"
1975-12-31 00:00:00,93800,"Olympia, WA"
1978-12-31 00:00:00,93800,"Laredo, TX"
1995-12-31 00:00:00,93772,"Mount Vernon-Anacortes, WA"
1998-12-31 00:00:00,93769,"Wenatchee, WA"
1990-12-31 00:00:00,93759,"Grand Junction, CO"
1980-12-31 00:00:00,93745,"Dubuque, IA"
1984-12-31 00:00:00,93722,"Sherman-Denison, TX"
1973-12-31 00:00:00,93700,"Dubuque, IA"
1978-12-31 00:00:00,93700,"Dubuque, IA"
1979-12-31 00:00:00,93700,"Las Cruces, NM"
1991-12-31 00:00:00,93689,"Jonesboro, AR"
2016-12-31 00:00:00,93679,"Ocean City, NJ"
2010-12-31 00:00:00,93653,"Dubuque, IA"
2001-12-31 00:00:00,93623,"Longview, WA"
1971-12-31 00:00:00,93600,"Odessa, TX"
1975-12-31 00:00:00,93600,"Napa, CA"
1977-12-31 00:00:00,93600,"Morristown, TN"
1977-12-31 00:00:00,93600,"Myrtle Beach-Conway-North Myrtle Beach, SC"
1992-12-31 00:00:00,93600,"Vero Beach, FL"
1994-12-31 00:00:00,93595,"Harrisonburg, VA"
1986-12-31 00:00:00,93577,"Farmington, NM"
1980-12-31 00:00:00,93574,"Victoria, TX"
1976-12-31 00:00:00,93500,"Hattiesburg, MS"
1981-12-31 00:00:00,93473,"Naples-Marco Island, FL"
2003-12-31 00:00:00,93461,"Rome, GA"
1991-12-31 00:00:00,93428,"Farmington, NM"
1976-12-31 00:00:00,93400,"Goldsboro, NC"
1977-12-31 00:00:00,93400,"Panama City-Lynn Haven, FL"
1979-12-31 00:00:00,93400,"Dubuque, IA"
1995-12-31 00:00:00,93381,"Fond du Lac, WI"
1970-12-31 00:00:00,93356,"Kennewick-Richland-Pasco, WA"
1988-12-31 00:00:00,93355,"Flagstaff, AZ"
1996-12-31 00:00:00,93311,"Elmira, NY"
1992-12-31 00:00:00,93309,"Jackson, TN"
1981-12-31 00:00:00,93307,"Dubuque, IA"
1971-12-31 00:00:00,93300,"Columbia, MO"
1973-12-31 00:00:00,93300,"Odessa, TX"
1975-12-31 00:00:00,93300,"Bellingham, WA"
2017-12-31 00:00:00,93289,"Pocatello, ID"
1989-12-31 00:00:00,93262,"Ithaca, NY"
2005-12-31 00:00:00,93253,"Hot Springs, AR"
1994-12-31 00:00:00,93251,"Bowling Green, KY"
2000-12-31 00:00:00,93226,"Brunswick, GA"
1973-12-31 00:00:00,93200,"Jacksonville, NC"
1978-12-31 00:00:00,93200,"Rapid City, SD"
1984-12-31 00:00:00,93190,"Elmira, NY"
1992-12-31 00:00:00,93187,"Warner Robins, GA"
2017-12-31 00:00:00,93184,"Ocean City, NJ"
1988-12-31 00:00:00,93142,"Elmira, NY"
2009-12-31 00:00:00,93072,"Dubuque, IA"
1995-12-31 00:00:00,93028,"Winchester, VA-WV"
2000-12-31 00:00:00,93012,"Longview, WA"
1995-12-31 00:00:00,93002,"Cleveland, TN"
1976-12-31 00:00:00,93000,"Myrtle Beach-Conway-North Myrtle Beach, SC"
1982-12-31 00:00:00,92998,"Danville, IL"
1988-12-31 00:00:00,92961,"Ocean City, NJ"
1971-12-31 00:00:00,92900,"Lewiston-Auburn, ME"
1994-12-31 00:00:00,92829,"Fond du Lac, WI"
1982-12-31 00:00:00,92821,"Valdosta, GA"
1975-12-31 00:00:00,92800,"Yuba City, CA"
1983-12-31 00:00:00,92758,"Danville, IL"
1982-12-31 00:00:00,92747,"Rapid City, SD"
1989-12-31 00:00:00,92714,"Jonesboro, AR"
1972-12-31 00:00:00,92700,"Dubuque, IA"
1996-12-31 00:00:00,92695,"Lawrence, KS"
1987-12-31 00:00:00,92684,"Yuma, AZ"
1995-12-31 00:00:00,92681,"Logan, UT-ID"
1983-12-31 00:00:00,92663,"Sumter, SC"
1970-12-31 00:00:00,92660,"Odessa, TX"
2002-12-31 00:00:00,92612,"Rome, GA"
1971-12-31 00:00:00,92600,"Iowa City, IA"
2008-12-31 00:00:00,92589,"Dubuque, IA"
1983-12-31 00:00:00,92562,"Sherman-Denison, TX"
2011-12-31 00:00:00,92561,"Cheyenne, WY"
2018-12-31 00:00:00,92560,"Ocean City, NJ"
1997-12-31 00:00:00,92549,"Elmira, NY"
2016-12-31 00:00:00,92506,"Pocatello, ID"
1972-12-31 00:00:00,92500,"Iowa City, IA"
1975-12-31 00:00:00,92500,"Dover, DE"
1975-12-31 00:00:00,92500,"Goldsboro, NC"
1982-12-31 00:00:00,92432,"San Angelo, TX"
1997-12-31 00:00:00,92417,"Wenatchee, WA"
1989-12-31 00:00:00,92413,"Farmington, NM"
2016-12-31 00:00:00,92373,"Pine Bluff, AR"
1987-12-31 00:00:00,92323,"Santa Fe, NM"
2004-12-31 00:00:00,92301,"Fairbanks, AK"
1993-12-31 00:00:00,92296,"Harrisonburg, VA"
1987-12-31 00:00:00,92289,"Farmington, NM"
1991-12-31 00:00:00,92280,"Vero Beach, FL"
2007-12-31 00:00:00,92254,"Dubuque, IA"
1998-12-31 00:00:00,92207,"Elmira, NY"
1978-12-31 00:00:00,92200,"Las Cruces, NM"
1985-12-31 00:00:00,92200,"Elmira, NY"
1993-12-31 00:00:00,92194,"Fond du Lac, WI"
1986-12-31 00:00:00,92171,"Dalton, GA"
1984-12-31 00:00:00,92141,"Danville, IL"
1981-12-31 00:00:00,92131,"Valdosta, GA"
1980-12-31 00:00:00,92110,"El Centro, CA"
2018-12-31 00:00:00,92101,"Corvallis, OR"
1975-12-31 00:00:00,92100,"Hattiesburg, MS"
1975-12-31 00:00:00,92100,"Redding, CA"
1987-12-31 00:00:00,92038,"Ocean City, NJ"
1991-12-31 00:00:00,92034,"Jackson, TN"
1988-12-31 00:00:00,92031,"Farmington, NM"
2004-12-31 00:00:00,92028,"Hot Springs, AR"
1991-12-31 00:00:00,92009,"Idaho Falls, ID"
2012-12-31 00:00:00,91999,"Ames, IA"
1982-12-31 00:00:00,91992,"Dubuque, IA"
1999-12-31 00:00:00,91954,"Brunswick, GA"
1993-12-31 00:00:00,91953,"Bowling Green, KY"
1999-12-31 00:00:00,91949,"Longview, WA"
1988-12-31 00:00:00,91939,"Jonesboro, AR"
1999-12-31 00:00:00,91939,"Bismarck, ND"
2015-12-31 00:00:00,91916,"Pocatello, ID"
1988-12-31 00:00:00,91888,"Ithaca, NY"
1982-12-31 00:00:00,91857,"Sherman-Denison, TX"
1982-12-31 00:00:00,91845,"Sumter, SC"
1987-12-31 00:00:00,91819,"Elmira, NY"
1974-12-31 00:00:00,91800,"Goldsboro, NC"
1976-12-31 00:00:00,91800,"Panama City-Lynn Haven, FL"
1995-12-31 00:00:00,91792,"Coeur d'Alene, ID"
1970-12-31 00:00:00,91752,"Dothan, AL"
1987-12-31 00:00:00,91745,"Punta Gorda, FL"
1999-12-31 00:00:00,91738,"Elmira, NY"
2010-12-31 00:00:00,91738,"Cheyenne, WY"
1971-12-31 00:00:00,91700,"Dubuque, IA"
1994-12-31 00:00:00,91656,"Auburn-Opelika, AL"
1985-12-31 00:00:00,91644,"Farmington, NM"
1994-12-31 00:00:00,91597,"Mount Vernon-Anacortes, WA"
1981-12-31 00:00:00,91590,"Rapid City, SD"
1985-12-31 00:00:00,91584,"Danville, IL"
1988-12-31 00:00:00,91583,"Gainesville, GA"
2012-12-31 00:00:00,91576,"Pocatello, ID"
2017-12-31 00:00:00,91567,"Corvallis, OR"
1986-12-31 00:00:00,91551,"Danville, IL"
1992-12-31 00:00:00,91548,"Fond du Lac, WI"
1983-12-31 00:00:00,91526,"Bowling Green, KY"
1994-12-31 00:00:00,91516,"Winchester, VA-WV"
1998-12-31 00:00:00,91513,"Bismarck, ND"
1990-12-31 00:00:00,91504,"Farmington, NM"
1977-12-31 00:00:00,91500,"Laredo, TX"
1970-12-31 00:00:00,91496,"Columbia, MO"
1994-12-31 00:00:00,91471,"Cleveland, TN"
1998-12-31 00:00:00,91409,"Longview, WA"
2011-12-31 00:00:00,91408,"Pocatello, ID"
1974-12-31 00:00:00,91400,"Yuba City, CA"
1975-12-31 00:00:00,91400,"Elizabethtown, KY"
2006-12-31 00:00:00,91390,"Dubuque, IA"
1984-12-31 00:00:00,91339,"Farmington, NM"
1991-12-31 00:00:00,91287,"Warner Robins, GA"
1970-12-31 00:00:00,91279,"Lewiston-Auburn, ME"
2014-12-31 00:00:00,91271,"Pocatello, ID"
2000-12-31 00:00:00,91256,"St. George, UT"
2013-12-31 00:00:00,91247,"Pocatello, ID"
1989-12-31 00:00:00,91231,"Grand Junction, CO"
1977-12-31 00:00:00,91200,"Rapid City, SD"
2003-12-31 00:00:00,91196,"Hot Springs, AR"
1986-12-31 00:00:00,91179,"Elmira, NY"
1980-12-31 00:00:00,91178,"Valdosta, GA"
1996-12-31 00:00:00,91173,"Wenatchee, WA"
2001-12-31 00:00:00,91165,"Rome, GA"
1981-12-31 00:00:00,91140,"Sherman-Denison, TX"
2011-12-31 00:00:00,91125,"Ames, IA"
1979-12-31 00:00:00,91100,"Victoria, TX"
1970-12-31 00:00:00,91094,"Iowa City, IA"
2000-12-31 00:00:00,91079,"Elmira, NY"
1980-12-31 00:00:00,91078,"Rapid City, SD"
1990-12-31 00:00:00,91072,"Jackson, TN"
1987-12-31 00:00:00,91051,"Jonesboro, AR"
1992-12-31 00:00:00,91023,"Harrisonburg, VA"
1991-12-31 00:00:00,91001,"Fond du Lac, WI"
1974-12-31 00:00:00,91000,"Bellingham, WA"
1974-12-31 00:00:00,91000,"Dover, DE"
1974-12-31 00:00:00,91000,"Greenville, NC"
1974-12-31 00:00:00,91000,"Hattiesburg, MS"
1993-12-31 00:00:00,90952,"Auburn-Opelika, AL"
2005-12-31 00:00:00,90926,"Dubuque, IA"
2017-12-31 00:00:00,90923,"Pine Bluff, AR"
1987-12-31 00:00:00,90909,"Danville, IL"
1994-12-31 00:00:00,90902,"Bend, OR"
1990-12-31 00:00:00,90868,"Vero Beach, FL"
1987-12-31 00:00:00,90857,"Salisbury, MD"
1995-12-31 00:00:00,90844,"Lawrence, KS"
2000-12-31 00:00:00,90811,"Rome, GA"
1974-12-31 00:00:00,90800,"Napa, CA"
1979-12-31 00:00:00,90800,"Jonesboro, AR"
1997-12-31 00:00:00,90748,"Bismarck, ND"
1998-12-31 00:00:00,90733,"Brunswick, GA"
1983-12-31 00:00:00,90708,"Farmington, NM"
1971-12-31 00:00:00,90700,"Fort Walton Beach-Crestview-Destin, FL"
1971-12-31 00:00:00,90700,"Greenville, NC"
1971-12-31 00:00:00,90700,"Morgantown, WV"
1973-12-31 00:00:00,90700,"Greenville, NC"
1993-12-31 00:00:00,90696,"Cleveland, TN"
2001-12-31 00:00:00,90673,"Elmira, NY"
1985-12-31 00:00:00,90663,"Dalton, GA"
2010-12-31 00:00:00,90656,"Pocatello, ID"
2004-12-31 00:00:00,90618,"Dubuque, IA"
1997-12-31 00:00:00,90610,"Longview, WA"
1970-12-31 00:00:00,90609,"Dubuque, IA"
1976-12-31 00:00:00,90600,"Morristown, TN"
1979-12-31 00:00:00,90600,"Valdosta, GA"
1986-12-31 00:00:00,90505,"Yuma, AZ"
1989-12-31 00:00:00,90504,"Jackson, TN"
1981-12-31 00:00:00,90420,"Sumter, SC"
2002-12-31 00:00:00,90409,"Elmira, NY"
1987-12-31 00:00:00,90380,"Flagstaff, AZ"
1973-12-31 00:00:00,90300,"Dover, DE"
1973-12-31 00:00:00,90300,"Goldsboro, NC"
1983-12-31 00:00:00,90296,"Dubuque, IA"
2009-12-31 00:00:00,90273,"Pocatello, ID"
1980-12-31 00:00:00,90271,"Jonesboro, AR"
1987-12-31 00:00:00,90264,"Ithaca, NY"
1990-12-31 00:00:00,90244,"Fond du Lac, WI"
1972-12-31 00:00:00,90200,"Goldsboro, NC"
1978-12-31 00:00:00,90200,"Jonesboro, AR"
1988-12-31 00:00:00,90160,"Jackson, TN"
2002-12-31 00:00:00,90151,"Hot Springs, AR"
1986-12-31 00:00:00,90130,"Ocean City, NJ"
2003-12-31 00:00:00,90116,"Dubuque, IA"
1972-12-31 00:00:00,90100,"Greenville, NC"
1972-12-31 00:00:00,90100,"Port St. Lucie-Fort Pierce, FL"
1979-12-31 00:00:00,90100,"El Centro, CA"
1981-12-31 00:00:00,90094,"Jonesboro, AR"
1996-12-31 00:00:00,90057,"Bismarck, ND"
1994-12-31 00:00:00,90017,"Logan, UT-ID"
1972-12-31 00:00:00,90000,"College Station-Bryan, TX"
1973-12-31 00:00:00,90000,"Yuba City, CA"
1982-12-31 00:00:00,89957,"Bowling Green, KY"
1992-12-31 00:00:00,89957,"Bowling Green, KY"
1970-12-31 00:00:00,89900,"Fort Collins-Loveland, CO"
1986-12-31 00:00:00,89832,"Jonesboro, AR"
1988-12-31 00:00:00,89831,"Danville, IL"
2003-12-31 00:00:00,89816,"Elmira, NY"
1980-12-31 00:00:00,89796,"Sherman-Denison, TX"
1991-12-31 00:00:00,89796,"Harrisonburg, VA"
1985-12-31 00:00:00,89793,"Jackson, TN"
1985-12-31 00:00:00,89791,"Ithaca, NY"
1988-12-31 00:00:00,89787,"Fond du Lac, WI"
1995-12-31 00:00:00,89775,"Wenatchee, WA"
1986-12-31 00:00:00,89751,"Jackson, TN"
1989-12-31 00:00:00,89748,"Fond du Lac, WI"
1985-12-31 00:00:00,89745,"Jonesboro, AR"
1987-12-31 00:00:00,89744,"Jackson, TN"
2016-12-31 00:00:00,89743,"Corvallis, OR"
1973-12-31 00:00:00,89700,"Bellingham, WA"
1973-12-31 00:00:00,89700,"Ocala, FL"
1986-12-31 00:00:00,89697,"Salisbury, MD"
1997-12-31 00:00:00,89690,"Brunswick, GA"
1986-12-31 00:00:00,89687,"Ithaca, NY"
1996-12-31 00:00:00,89679,"Longview, WA"
1990-12-31 00:00:00,89662,"Warner Robins, GA"
1993-12-31 00:00:00,89648,"Winchester, VA-WV"
1984-12-31 00:00:00,89616,"Dubuque, IA"
1971-12-31 00:00:00,89600,"Elizabethtown, KY"
1977-12-31 00:00:00,89600,"Jonesboro, AR"
2010-12-31 00:00:00,89542,"Ames, IA"
2018-12-31 00:00:00,89515,"Pine Bluff, AR"
1972-12-31 00:00:00,89500,"Dover, DE"
1974-12-31 00:00:00,89500,"Olympia, WA"
1992-12-31 00:00:00,89441,"Cleveland, TN"
1984-12-31 00:00:00,89417,"Jonesboro, AR"
1972-12-31 00:00:00,89400,"Bellingham, WA"
1985-12-31 00:00:00,89368,"Grand Junction, CO"
2004-12-31 00:00:00,89366,"Elmira, NY"
1993-12-31 00:00:00,89350,"Mount Vernon-Anacortes, WA"
1999-12-31 00:00:00,89344,"Missoula, MT"
2001-12-31 00:00:00,89311,"Hot Springs, AR"
1984-12-31 00:00:00,89307,"Dalton, GA"
1982-12-31 00:00:00,89303,"Jonesboro, AR"
1970-12-31 00:00:00,89297,"Greeley, CO"
1992-12-31 00:00:00,89290,"Auburn-Opelika, AL"
1994-12-31 00:00:00,89232,"Lawrence, KS"
2000-12-31 00:00:00,89232,"Dubuque, IA"
2002-12-31 00:00:00,89218,"Dubuque, IA"
1990-12-31 00:00:00,89215,"Idaho Falls, ID"
1975-12-31 00:00:00,89200,"Panama City-Lynn Haven, FL"
2003-12-31 00:00:00,89198,"Fairbanks, AK"
1970-12-31 00:00:00,89169,"Morgantown, WV"
2012-12-31 00:00:00,89136,"Elmira, NY"
1986-12-31 00:00:00,89134,"Santa Fe, NM"
1973-12-31 00:00:00,89100,"Hattiesburg, MS"
1985-12-31 00:00:00,89096,"Dubuque, IA"
1970-12-31 00:00:00,89093,"Elizabethtown, KY"
1987-12-31 00:00:00,89092,"Gainesville, GA"
1984-12-31 00:00:00,89080,"Ithaca, NY"
1983-12-31 00:00:00,89065,"Jonesboro, AR"
1987-12-31 00:00:00,89038,"Fond du Lac, WI"
1986-12-31 00:00:00,89025,"Prescott, AZ"
1990-12-31 00:00:00,89014,"Madera, CA"
2001-12-31 00:00:00,88998,"Dubuque, IA"
1981-12-31 00:00:00,88994,"Midland, TX"
1995-12-31 00:00:00,88994,"Bismarck, ND"
2008-12-31 00:00:00,88984,"Pocatello, ID"
1980-12-31 00:00:00,88964,"Fond du Lac, WI"
1985-12-31 00:00:00,88942,"Fond du Lac, WI"
1986-12-31 00:00:00,88909,"Fond du Lac, WI"
1998-12-31 00:00:00,88907,"Missoula, MT"
1991-12-31 00:00:00,88902,"Bowling Green, KY"
2011-12-31 00:00:00,88893,"Elmira, NY"
1988-12-31 00:00:00,88872,"Grand Junction, CO"
1970-12-31 00:00:00,88867,"Greenville, NC"
2009-12-31 00:00:00,88854,"Cheyenne, WY"
1997-12-31 00:00:00,88849,"Missoula, MT"
1982-12-31 00:00:00,88833,"Farmington, NM"
1984-12-31 00:00:00,88832,"Jackson, TN"
2010-12-31 00:00:00,88830,"Elmira, NY"
1983-12-31 00:00:00,88828,"Ithaca, NY"
1995-12-31 00:00:00,88744,"Longview, WA"
1989-12-31 00:00:00,88740,"Danville, IL"
1977-12-31 00:00:00,88700,"Valdosta, GA"
1981-12-31 00:00:00,88690,"San Angelo, TX"
1985-12-31 00:00:00,88647,"Ocean City, NJ"
1982-12-31 00:00:00,88635,"Jackson, TN"
1990-12-31 00:00:00,88633,"Harrisonburg, VA"
1976-12-31 00:00:00,88600,"Rapid City, SD"
1978-12-31 00:00:00,88600,"Valdosta, GA"
1981-12-31 00:00:00,88556,"Fond du Lac, WI"
1984-12-31 00:00:00,88552,"Fond du Lac, WI"
1981-12-31 00:00:00,88505,"Jackson, TN"
1975-12-31 00:00:00,88500,"Morristown, TN"
1976-12-31 00:00:00,88500,"Laredo, TX"
1978-12-31 00:00:00,88500,"El Centro, CA"
